Body,Type,Other,Date,Time,Status,Id,url,Agenda Summary,Agenda Packet,Final Actions,Minutes
Planning Board,Planning Board,,11/21/23,06:30 PM,completed,4433,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=4433,,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=3984&Inline=True,,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2781&Inline=True
City Council,Regular,,11/27/23,05:30 PM,cancelled,4393,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=4393,,,,
Ordinance Committee,Committee,,11/28/23,12:00 PM,completed,4443,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=4443,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=3966&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=3966&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2760&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2760&Inline=True
Ordinance Committee,Committee,,11/28/23,03:00 PM,completed,4449,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=4449,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=3973&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=3973&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2761&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2761&Inline=True
Ordinance Committee,Committee,,11/29/23,02:00 PM,completed,4436,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=4436,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=3959&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=3959&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2770&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2770&Inline=True
Board of Zoning Appeal,Hearing – Remote,,11/30/23,06:00 PM,completed,4452,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=4452,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=3976&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=3976&Inline=True,,
City Council,Regular,,12/04/23,05:30 PM,completed,4394,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=4394,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=3989&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=3989&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2762&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2762&Inline=True
Health & Environment Committee,Committee,,12/05/23,12:30 PM,completed,4456,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=4456,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=3991&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=3991&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2769&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2769&Inline=True
Charter Review Committee,Committee,,12/05/23,05:30 PM,completed,4407,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=4407,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=3924&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=3924&Inline=True,,
Planning Board,Planning Board,,12/05/23,06:30 PM,completed,4448,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=4448,,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=3990&Inline=True,,
Ordinance Committee,Committee,,12/06/23,12:00 PM,completed,4446,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=4446,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=3969&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=3969&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2771&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2771&Inline=True
Transportation & Public Utilities Committee and Health and Environment Committee,Committee,,12/06/23,03:00 PM,completed,4441,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=4441,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=3970&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=3970&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2773&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2773&Inline=True
City Council,Regular,,12/11/23,05:30 PM,completed,4395,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=4395,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=3992&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=3992&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2768&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2768&Inline=True
Finance Committee,Committee,,12/12/23,01:00 PM,completed,4455,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=4455,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=3985&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=3985&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2772&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2772&Inline=True
"Neighborhood & Long Term Planning, Public Facilities, Arts & Celebration Committee",Committee,,12/13/23,03:00 PM,completed,4451,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=4451,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=3975&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=3975&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2777&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2777&Inline=True
Public Safety Committee,Committee,,12/13/23,06:00 PM,completed,4458,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=4458,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=3988&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=3988&Inline=True,,
Board of Zoning Appeal,Hearing – Remote,,12/14/23,06:30 PM,completed,4457,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=4457,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=3987&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=3987&Inline=True,,
City Council,Special,,12/18/23,02:00 PM,completed,4462,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=4462,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=3994&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=3994&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2775&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2775&Inline=True
City Council,Regular,,12/18/23,05:30 PM,completed,4396,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=4396,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=3993&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=3993&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2774&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2774&Inline=True
Charter Review Committee,Committee,,12/19/23,05:30 PM,completed,4408,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=4408,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=3925&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=3925&Inline=True,,
